hour_beginning	pedestrians	to_manhattan	to_brooklyn	weather_summary	temperature	precipitation	events
3/20/2018 7:00	139	57	82	clear-night	31	0	
3/20/2018 8:00	194	64	130	clear-day	31	0	
3/20/2018 9:00	244	115	129	clear-day	32	0	
3/20/2018 10:00	481	230	251	clear-day	32	0	
3/20/2018 11:00	653	297	356	clear-day	32	0	
3/20/2018 12:00	781	373	408	partly-cloudy-day	34	0	
3/20/2018 13:00	774	358	416	partly-cloudy-day	35	0	
3/20/2018 14:00	717	305	412	partly-cloudy-day	35	0	
3/20/2018 15:00	895	414	481	partly-cloudy-day	36	0	
3/20/2018 16:00	717	370	347	partly-cloudy-day	37	0	
3/20/2018 17:00	617	318	299	partly-cloudy-day	37	0.0002	
3/20/2018 18:00	494	282	212	partly-cloudy-day	37	0.0008	
3/20/2018 19:00	216	109	107	partly-cloudy-day	37	0.0012	
3/20/2018 20:00	129	98	31	partly-cloudy-night	38	0.0012	
3/20/2018 21:00	104	68	36	partly-cloudy-night	38	0	
3/20/2018 22:00	46	29	17	partly-cloudy-night	38	0	
3/20/2018 23:00	29	12	17	partly-cloudy-night	37	0	
3/21/2018 0:00	21	15	6	partly-cloudy-night	37	0	
3/21/2018 1:00	10	8	2	cloudy	38	0	
3/21/2018 2:00	2	0	2	cloudy	38	0	
3/21/2018 3:00	2	1	1	cloudy	38	0	
3/21/2018 4:00	0	0	0	cloudy	38	0	
3/21/2018 5:00	7	4	3	partly-cloudy-night	37	0.0001	
3/21/2018 6:00	22	10	12	partly-cloudy-night	36	0	
3/21/2018 7:00	38	11	27	partly-cloudy-night	34	0.0001	
3/21/2018 8:00	67	22	45	partly-cloudy-day	33	0.0014	
3/21/2018 9:00	30	11	19	fog	32	0.0041	
3/21/2018 10:00	77	42	35	snow	31	0.0128	
3/21/2018 11:00	94	48	46	snow	31	0.017	
3/21/2018 12:00	130	62	68	snow	32	0.0113	
3/21/2018 13:00	147	88	59	snow	32	0.0116	
3/21/2018 14:00	167	109	58	snow	32	0.0168	
3/21/2018 15:00	202	117	85	snow	32	0.0144	
3/21/2018 16:00	183	105	78	snow	32	0.0137	
3/21/2018 17:00	133	82	51	snow	32	0.0119	
3/21/2018 18:00	107	64	43	snow	32	0.0132	
3/21/2018 19:00	67	24	43	snow	32	0.0144	
3/21/2018 20:00	37	17	20	snow	32	0.0168	
3/21/2018 21:00	32	12	20	snow	32	0.016	
3/21/2018 22:00	19	7	12	snow	32	0.2029	
3/21/2018 23:00	7	5	2	snow	32	0.0225	
3/22/2018 0:00	5	1	4	snow	32	0.0205	
3/22/2018 1:00	2	1	1	snow	32	0.0149	
3/22/2018 2:00	2	0	2	snow	32	0.0091	
3/22/2018 3:00	0	0	0	partly-cloudy-night	32	0.0027	
3/22/2018 4:00	0	0	0	partly-cloudy-night	32	0.0059	
3/22/2018 5:00	2	1	1	partly-cloudy-night	32	0.0068	
3/22/2018 6:00	8	6	2	partly-cloudy-night	33	0.0011	
3/22/2018 7:00	42	26	16	partly-cloudy-night	33	0	
3/22/2018 8:00	104	29	75	partly-cloudy-day	34	0.0026	
3/22/2018 9:00	193	86	107	partly-cloudy-day	36	0.0001	
3/22/2018 10:00	601	377	224	partly-cloudy-day	38	0.0039	
3/22/2018 11:00	801	429	372	clear-day	40	0.0152	
3/22/2018 12:00	1008	582	426	rain	43	0.0325	
3/22/2018 13:00	1246	565	681	rain	44	0.0435	
3/22/2018 14:00	1163	463	700	clear-day	45	0.0114	
3/22/2018 15:00	1515	798	717	clear-day	47	0.0074	
3/22/2018 16:00	1170	590	580	clear-day	48	0.0015	
3/22/2018 17:00	1175	629	546	clear-day	50	0.0004	
3/22/2018 18:00	1030	510	520	clear-day	50	0	
3/22/2018 19:00	513	231	282	clear-day	47	0	
3/22/2018 20:00	228	126	102	clear-night	45	0	
3/22/2018 21:00	116	42	74	clear-night	43	0.0064	
3/22/2018 22:00	66	29	37	clear-night	42	0	
3/22/2018 23:00	33	12	21	clear-night	41	0	
3/23/2018 0:00	19	13	6	clear-night	39	0	
3/23/2018 1:00	3	0	3	clear-night	38	0	
3/23/2018 2:00	6	3	3	clear-night	37	0	
3/23/2018 3:00	0	0	0	clear-night	36	0	
3/23/2018 4:00	3	2	1	clear-night	36	0	
3/23/2018 5:00	7	2	5	clear-night	35	0	
3/23/2018 6:00	51	31	20	clear-night	35	0	
3/23/2018 7:00	176	48	128	clear-day	34	0	
3/23/2018 8:00	209	80	129	clear-day	35	0	
3/23/2018 9:00	557	302	255	clear-day	37	0	
3/23/2018 10:00	1001	518	483	clear-day	39	0	
3/23/2018 11:00	1357	678	679	clear-day	42	0	
3/23/2018 12:00	1409	658	751	clear-day	44	0	
3/23/2018 13:00	1517	679	838	clear-day	46	0	
3/23/2018 14:00	1668	741	927	clear-day	48	0	
3/23/2018 15:00	1835	842	993	partly-cloudy-day	48	0	
3/23/2018 16:00	1635	714	921	partly-cloudy-day	47	0	
3/23/2018 17:00	1389	617	772	partly-cloudy-day	47	0	
3/23/2018 18:00	850	474	376	partly-cloudy-day	46	0	
3/23/2018 19:00	574	279	295	partly-cloudy-day	45	0	
3/23/2018 20:00	360	209	151	partly-cloudy-night	44	0	
3/23/2018 21:00	229	124	105	partly-cloudy-night	43	0	
3/23/2018 22:00	108	50	58	partly-cloudy-night	42	0	
3/23/2018 23:00	105	78	27	partly-cloudy-night	41	0	
3/24/2018 0:00	20	0	20	partly-cloudy-night	40	0	
3/24/2018 1:00	20	12	8	partly-cloudy-night	38	0	
3/24/2018 2:00	12	7	5	partly-cloudy-night	37	0	
3/24/2018 3:00	4	1	3	partly-cloudy-night	37	0	
3/24/2018 4:00	2	0	2	partly-cloudy-night	36	0	
3/24/2018 5:00	11	6	5	clear-night	35	0	
3/24/2018 6:00	72	56	16	clear-night	35	0	
3/24/2018 7:00	136	55	81	clear-day	34	0	
3/24/2018 8:00	160	82	78	clear-day	35	0	
3/24/2018 9:00	650	315	335	clear-day	38	0	
3/24/2018 10:00	1269	684	585	clear-day	41	0	
3/24/2018 11:00	1831	1021	810	clear-day	44	0	
3/24/2018 12:00	2234	1064	1170	clear-day	45	0	
3/24/2018 13:00	2707	1282	1425	clear-day	47	0	
3/24/2018 14:00	2615	1229	1386	clear-day	48	0	
3/24/2018 15:00	3088	1564	1524	clear-day	48	0	
3/24/2018 16:00	2625	1209	1416	clear-day	49	0	
3/24/2018 17:00	2121	1008	1113	clear-day	49	0	
3/24/2018 18:00	1839	832	1007	clear-day	48	0	
3/24/2018 19:00	1147	440	707	clear-day	46	0	
3/24/2018 20:00	493	207	286	partly-cloudy-night	45	0	
3/24/2018 21:00	229	107	122	partly-cloudy-night	43	0	
3/24/2018 22:00	178	96	82	partly-cloudy-night	42	0	
3/24/2018 23:00	239	192	47	partly-cloudy-night	41	0	
3/25/2018 0:00	125	98	27	partly-cloudy-night	39	0	
3/25/2018 1:00	22	16	6	clear-night	38	0	
3/25/2018 2:00	11	4	7	partly-cloudy-night	37	0	
3/25/2018 3:00	5	4	1	clear-night	35	0	
3/25/2018 4:00	4	1	3	clear-night	34	0	
3/25/2018 5:00	13	6	7	clear-night	34	0	
3/25/2018 6:00	50	39	11	clear-night	34	0	
3/25/2018 7:00	79	36	43	clear-day	34	0	
3/25/2018 8:00	163	85	78	partly-cloudy-day	35	0	
3/25/2018 9:00	582	310	272	partly-cloudy-day	36	0	
3/25/2018 10:00	1057	667	390	partly-cloudy-day	38	0	
3/25/2018 11:00	1615	948	667	partly-cloudy-day	40	0	
3/25/2018 12:00	1548	737	811	partly-cloudy-day	41	0	
3/25/2018 13:00	1817	829	988	partly-cloudy-day	41	0	
3/25/2018 14:00	1931	889	1042	partly-cloudy-day	42	0	
3/25/2018 15:00	1976	916	1060	partly-cloudy-day	42	0	
3/25/2018 16:00	1857	744	1113	partly-cloudy-day	42	0	
3/25/2018 17:00	1767	681	1086	partly-cloudy-day	42	0	
3/25/2018 18:00	1396	575	821	partly-cloudy-day	42	0	
3/25/2018 19:00	917	379	538	clear-day	41	0	
3/25/2018 20:00	495	246	249	partly-cloudy-night	40	0	
3/25/2018 21:00	284	142	142	partly-cloudy-night	39	0	
3/25/2018 22:00	75	38	37	partly-cloudy-night	38	0	
3/25/2018 23:00	43	11	32	partly-cloudy-night	38	0	
3/26/2018 0:00	15	9	6	clear-night	36	0	
3/26/2018 1:00	15	7	8	clear-night	35	0	
3/26/2018 2:00	2	1	1	clear-night	35	0	
3/26/2018 3:00	1	0	1	clear-night	34	0	
3/26/2018 4:00	4	2	2	clear-night	34	0	
3/26/2018 5:00	10	7	3	clear-night	29	0	
3/26/2018 6:00	56	34	22	clear-night	33	0	
3/26/2018 7:00	153	79	74	clear-day	32	0	
3/26/2018 8:00	288	120	168	clear-day	35	0	
3/26/2018 9:00	537	276	261	clear-day	38	0	
3/26/2018 10:00	1231	601	630	clear-day	39	0	
3/26/2018 11:00	1762	899	863	clear-day	41	0	
3/26/2018 12:00	1969	882	1087	clear-day	42	0	
3/26/2018 13:00	2175	950	1225	clear-day	44	0	
3/26/2018 14:00	2032	945	1087	clear-day	45	0	
3/26/2018 15:00	2515	1226	1289	clear-day	46	0	
3/26/2018 16:00	2251	1106	1145	clear-day	45	0	
3/26/2018 17:00	2029	1034	995	clear-day	46	0	
3/26/2018 18:00	1899	1015	884	clear-day	44	0	
3/26/2018 19:00	1030	414	616	clear-day	41	0	
3/26/2018 20:00	405	156	249	clear-night	39	0	
3/26/2018 21:00	162	62	100	clear-night	38	0	
3/26/2018 22:00	120	53	67	clear-night	38	0	
3/26/2018 23:00	53	36	17	clear-night	37	0	
3/27/2018 0:00	22	10	12	clear-night	36	0	
3/27/2018 1:00	1	0	1	clear-night	35	0	
3/27/2018 2:00	1	0	1	clear-night	35	0	
3/27/2018 3:00	5	3	2	clear-night	34	0	
3/27/2018 4:00	4	0	4	clear-night	34	0	
3/27/2018 5:00	22	10	12	clear-night	33	0	
3/27/2018 6:00	99	53	46	clear-night	33	0	
3/27/2018 7:00	183	74	109	clear-day	33	0	
3/27/2018 8:00	289	95	194	clear-day	34	0	
3/27/2018 9:00	460	254	206	clear-day	37	0	
3/27/2018 10:00	991	520	471	clear-day	38	0	
3/27/2018 11:00	1559	743	816	clear-day	40	0	
3/27/2018 12:00	1769	779	990	clear-day	41	0	
3/27/2018 13:00	1941	830	1111	clear-day	41	0	
3/27/2018 14:00	1841	724	1117	clear-day	42	0	
3/27/2018 15:00	1999	826	1173	clear-day	41	0	
3/27/2018 16:00	1809	772	1037	clear-day	40	0	
3/27/2018 17:00	1431	679	752	clear-day	40	0	
3/27/2018 18:00	1140	603	537	partly-cloudy-day	40	0	
3/27/2018 19:00	637	294	343	partly-cloudy-day	40	0	
3/27/2018 20:00	354	137	217	partly-cloudy-night	39	0	
3/27/2018 21:00	224	114	110	partly-cloudy-night	39	0	
3/27/2018 22:00	170	141	29	partly-cloudy-night	39	0	
3/27/2018 23:00	101	88	13	partly-cloudy-night	38	0.0012	
3/28/2018 0:00	11	8	3	cloudy	38	0.0017	
3/28/2018 1:00	3	0	3	partly-cloudy-night	37	0.0048	
3/28/2018 2:00	6	3	3	partly-cloudy-night	36	0.0054	
3/28/2018 3:00	0	0	0	partly-cloudy-night	37	0.0003	
3/28/2018 4:00	4	2	2	partly-cloudy-night	37	0	
3/28/2018 5:00	12	10	2	partly-cloudy-night	37	0.0014	
3/28/2018 6:00	48	28	20	partly-cloudy-night	37	0.0134	
3/28/2018 7:00	117	52	65	partly-cloudy-day	37	0.0037	
3/28/2018 8:00	301	118	183	partly-cloudy-day	38	0.0035	
3/28/2018 9:00	392	191	201	partly-cloudy-day	39	0	
3/28/2018 10:00	743	418	325	partly-cloudy-day	40	0	
3/28/2018 11:00	1247	639	608	partly-cloudy-day	42	0.0004	
3/28/2018 12:00	1531	700	831	partly-cloudy-day	44	0	
3/28/2018 13:00	1682	824	858	partly-cloudy-day	46	0	
3/28/2018 14:00	1699	711	988	partly-cloudy-day	47	0	
3/28/2018 15:00	1865	844	1021	partly-cloudy-day	48	0	
3/28/2018 16:00	1557	719	838	partly-cloudy-day	48	0	
3/28/2018 17:00	1543	767	776	partly-cloudy-day	49	0	
3/28/2018 18:00	1343	687	656	partly-cloudy-day	48	0	
3/28/2018 19:00	811	394	417	partly-cloudy-day	47	0	
3/28/2018 20:00	551	283	268	partly-cloudy-night	47	0.0027	
3/28/2018 21:00	292	140	152	partly-cloudy-night	46	0	
3/28/2018 22:00	124	62	62	partly-cloudy-night	46	0	
3/28/2018 23:00	72	37	35	partly-cloudy-night	46	0	
3/29/2018 0:00	58	8	50	partly-cloudy-night	47	0	
3/29/2018 1:00	25	5	20	cloudy	46	0	
3/29/2018 2:00	9	7	2	cloudy	46	0	
3/29/2018 3:00	9	4	5	cloudy	46	0	
3/29/2018 4:00	7	4	3	partly-cloudy-night	47	0	
3/29/2018 5:00	24	15	9	partly-cloudy-night	46	0.0002	
3/29/2018 6:00	75	34	41	partly-cloudy-night	46	0	
3/29/2018 7:00	202	59	143	partly-cloudy-day	47	0	
3/29/2018 8:00	284	75	209	partly-cloudy-day	47	0.0015	
3/29/2018 9:00	347	171	176	partly-cloudy-day	46	0.0054	
3/29/2018 10:00	580	294	286	fog	46	0.007	
3/29/2018 11:00	867	491	376	partly-cloudy-day	48	0.0064	
3/29/2018 12:00	1188	687	501	partly-cloudy-day	48	0.0023	
3/29/2018 13:00	1443	728	715	cloudy	48	0	
3/29/2018 14:00	1801	775	1026	cloudy	48	0.0018	
3/29/2018 15:00	1759	791	968	cloudy	49	0	
3/29/2018 16:00	1709	788	921	cloudy	49	0	
3/29/2018 17:00	1449	639	810	cloudy	49	0	
3/29/2018 18:00	1123	494	629	cloudy	49	0	
3/29/2018 19:00	494	271	223	fog	48	0	
3/29/2018 20:00	232	154	78	fog	48	0	
3/29/2018 21:00	207	147	60	fog	47	0	
3/29/2018 22:00	177	136	41	cloudy	46	0	
3/29/2018 23:00	150	117	33	cloudy	46	0	
3/30/2018 0:00	103	89	14	cloudy	47	0	
3/30/2018 1:00	16	11	5	partly-cloudy-night	47	0.0004	
3/30/2018 2:00	12	7	5	partly-cloudy-night	47	0.003	
3/30/2018 3:00	8	5	3	partly-cloudy-night	48	0	
3/30/2018 4:00	9	5	4	partly-cloudy-night	47	0	
3/30/2018 5:00	12	9	3	partly-cloudy-night	47	0.0002	
3/30/2018 6:00	49	26	23	partly-cloudy-night	47	0.0021	
3/30/2018 7:00	117	58	59	partly-cloudy-day	48	0.0019	
3/30/2018 8:00	260	135	125	partly-cloudy-day	50	0.0003	
3/30/2018 9:00	445	222	223	partly-cloudy-day	52	0.0006	
3/30/2018 10:00	1190	710	480	partly-cloudy-day	53	0.0004	
3/30/2018 11:00	2334	733	1601	partly-cloudy-day	55	0.0004	
3/30/2018 12:00	2077	956	1121	partly-cloudy-day	56	0.0027	
3/30/2018 13:00	2331	1077	1254	partly-cloudy-day	56	0	
3/30/2018 14:00	2434	1121	1313	partly-cloudy-day	57	0.0004	
3/30/2018 15:00	2747	1391	1356	partly-cloudy-day	58	0	
3/30/2018 16:00	1891	623	1268	partly-cloudy-day	56	0	
3/30/2018 17:00	911	400	511	partly-cloudy-day	52	0.0051	
3/30/2018 18:00	904	486	418	partly-cloudy-day	51	0.0092	
3/30/2018 19:00	694	340	354	rain	49	0.2061	
3/30/2018 20:00	483	215	268	partly-cloudy-night	48	0.0009	
3/30/2018 21:00	240	107	133	partly-cloudy-night	48	0	
3/30/2018 22:00	194	84	110	partly-cloudy-night	46	0	
3/30/2018 23:00	126	67	59	clear-night	45	0.0002	
3/31/2018 0:00	55	21	34	clear-night	44	0.0012	
3/31/2018 1:00	25	10	15	clear-night	43	0.0003	
3/31/2018 2:00	5	3	2	partly-cloudy-night	42	0	
3/31/2018 3:00	9	6	3	partly-cloudy-night	41	0	
3/31/2018 4:00	7	3	4	partly-cloudy-night	41	0	
3/31/2018 5:00	15	9	6	partly-cloudy-night	39	0	
3/31/2018 6:00	98	70	28	clear-night	38	0	
3/31/2018 7:00	145	60	85	clear-day	38	0	
3/31/2018 8:00	366	212	154	clear-day	39	0	
3/31/2018 9:00	1101	649	452	clear-day	42	0.0003	
3/31/2018 10:00	2167	1272	895	clear-day	44	0	
3/31/2018 11:00	3420	1828	1592	clear-day	47	0	
3/31/2018 12:00	4058	1980	2078	clear-day	50	0	
3/31/2018 13:00	4210	2062	2148	clear-day	51	0	
3/31/2018 14:00	3989	2185	1804	clear-day	54	0	
3/31/2018 15:00	4001	1975	2026	clear-day	54	0	
3/31/2018 16:00	2686	505	2181	clear-day	53	0	
3/31/2018 17:00	3372	1681	1691	clear-day	50	0	
3/31/2018 18:00	2969	1373	1596	clear-day	49	0	
3/31/2018 19:00	1826	696	1130	clear-day	48	0	
3/31/2018 20:00	791	325	466	clear-night	46	0	
3/31/2018 21:00	374	185	189	clear-night	47	0	
3/31/2018 22:00	260	166	94	clear-night	46	0	
3/31/2018 23:00	278	195	83	clear-night	44	0	
4/1/2018 0:00	61	22	39	clear-night	44	0	Easter Sunday
4/1/2018 1:00	10	6	4	clear-night	43	0	Easter Sunday
4/1/2018 2:00	8	5	3	clear-night	43	0	Easter Sunday
4/1/2018 3:00	3	1	2	partly-cloudy-night	44	0	Easter Sunday
4/1/2018 4:00	4	2	2	partly-cloudy-night	44	0	Easter Sunday
4/1/2018 5:00	15	8	7	partly-cloudy-night	44	0	Easter Sunday
4/1/2018 6:00	74	62	12	partly-cloudy-night	44	0	Easter Sunday
4/1/2018 7:00	153	63	90	partly-cloudy-day	45	0	Easter Sunday
4/1/2018 8:00	298	174	124	partly-cloudy-day	46	0	Easter Sunday
4/1/2018 9:00	850	480	370	partly-cloudy-day	48	0	Easter Sunday
4/1/2018 10:00	1508	888	620	clear-day	50	0	Easter Sunday
4/1/2018 11:00	2245	1160	1085	clear-day	53	0	Easter Sunday
4/1/2018 12:00	2775	1456	1319	clear-day	56	0	Easter Sunday
4/1/2018 13:00	2982	1418	1564	clear-day	57	0.0017	Easter Sunday
4/1/2018 14:00	3180	1492	1688	partly-cloudy-day	57	0	Easter Sunday
4/1/2018 15:00	3491	1783	1708	partly-cloudy-day	56	0	Easter Sunday
4/1/2018 16:00	3092	1499	1593	partly-cloudy-day	55	0	Easter Sunday
4/1/2018 17:00	2800	1183	1617	partly-cloudy-day	55	0	Easter Sunday
4/1/2018 18:00	2235	1004	1231	clear-day	54	0	Easter Sunday
4/1/2018 19:00	1777	669	1108	clear-day	53	0	Easter Sunday
4/1/2018 20:00	643	246	397	clear-night	50	0	Easter Sunday
4/1/2018 21:00	357	113	244	clear-night	48	0	Easter Sunday
4/1/2018 22:00	167	60	107	clear-night	46	0	Easter Sunday
4/1/2018 23:00	102	38	64	clear-night	44	0	Easter Sunday
4/2/2018 0:00	26	16	10	clear-night	43	0	
4/2/2018 1:00	5	2	3	partly-cloudy-night	42	0	
4/2/2018 2:00	9	3	6	partly-cloudy-night	42	0	
4/2/2018 3:00	3	3	0	cloudy	41	0	
4/2/2018 4:00	6	5	1	partly-cloudy-night	41	0.0003	
4/2/2018 5:00	2	1	1	partly-cloudy-night	35	0.0053	
4/2/2018 6:00	17	10	7	snow	33	0.0223	
4/2/2018 7:00	25	13	12	snow	32	0.038	
4/2/2018 8:00	41	13	28	snow	32	0.0366	
4/2/2018 9:00	97	57	40	snow	33	0.0237	
4/2/2018 10:00	333	247	86	snow	33	0.0149	
4/2/2018 11:00	568	357	211	snow	34	0.0103	
4/2/2018 12:00	823	450	373	snow	35	0.0093	
4/2/2018 13:00	1014	510	504	partly-cloudy-day	37	0.0061	
4/2/2018 14:00	1208	572	636	partly-cloudy-day	37	0.0122	
4/2/2018 15:00	1363	696	667	rain	38	0.0395	
4/2/2018 16:00	1701	882	819	rain	40	0.0533	
4/2/2018 17:00	1674	791	883	partly-cloudy-day	41	0.0186	
4/2/2018 18:00	1374	651	723	rain	41	0.2139	
4/2/2018 19:00	859	400	459	clear-day	40	0.0032	
4/2/2018 20:00	418	188	230	clear-night	39	0.0005	
4/2/2018 21:00	228	99	129	clear-night	38	0.0005	
4/2/2018 22:00	69	30	39	clear-night	38	0.0006	
4/2/2018 23:00	39	16	23	clear-night	37	0	
4/3/2018 0:00	21	11	10	clear-night	36	0	
4/3/2018 1:00	13	7	6	clear-night	36	0	
4/3/2018 2:00	4	3	1	clear-night	36	0	
4/3/2018 3:00	6	2	4	clear-night	36	0	
4/3/2018 4:00	4	2	2	clear-night	36	0	
4/3/2018 5:00	9	5	4	clear-night	36	0	
4/3/2018 6:00	49	29	20	partly-cloudy-night	36	0	
4/3/2018 7:00	152	61	91	partly-cloudy-day	37	0	
4/3/2018 8:00	234	87	147	partly-cloudy-day	38	0	
4/3/2018 9:00	531	279	252	partly-cloudy-day	39	0	
4/3/2018 10:00	1337	736	601	partly-cloudy-day	40	0.0004	
4/3/2018 11:00	1211	485	726	partly-cloudy-day	40	0.001	
4/3/2018 12:00	644	230	414	partly-cloudy-day	39	0.0157	
4/3/2018 13:00	544	238	306	rain	39	0.0437	
4/3/2018 14:00	564	264	300	rain	40	0.0416	
4/3/2018 15:00	466	205	261	rain	40	0.0273	
4/3/2018 16:00	477	252	225	partly-cloudy-day	41	0.0207	
4/3/2018 17:00	341	225	116	fog	41	0.0192	
4/3/2018 18:00	349	193	156	fog	41	0.0162	
4/3/2018 19:00	215	136	79	cloudy	41	0.003	
4/3/2018 20:00	86	62	24	cloudy	40	0.0032	
4/3/2018 21:00	51	34	17	cloudy	40	0.0017	
4/3/2018 22:00	26	19	7	cloudy	40	0.0003	
4/3/2018 23:00	28	13	15	cloudy	40	0	
4/4/2018 0:00	9	8	1	cloudy	40	0.0004	
4/4/2018 1:00	4	0	4	cloudy	40	0.0006	
4/4/2018 2:00	4	3	1	cloudy	41	0.0027	
4/4/2018 3:00	1	0	1	cloudy	41	0.0005	
4/4/2018 4:00	0	0	0	fog	41	0.0002	
4/4/2018 5:00	2	1	1	cloudy	41	0	
4/4/2018 6:00	58	25	33	fog	42	0.0007	
4/4/2018 7:00	126	45	81	fog	43	0.0026	
4/4/2018 8:00	220	82	138	fog	44	0.0034	
4/4/2018 9:00	443	198	245	fog	46	0.0007	
4/4/2018 10:00	739	440	299	fog	47	0	
4/4/2018 11:00	1289	673	616	cloudy	49	0.0004	
4/4/2018 12:00	1670	784	886	partly-cloudy-day	51	0.0007	
4/4/2018 13:00	954	366	588	partly-cloudy-day	53	0.0007	
4/4/2018 14:00	854	517	337	partly-cloudy-day	52	0.019	
4/4/2018 15:00	1385	671	714	partly-cloudy-day	53	0.0085	
4/4/2018 16:00	1546	843	703	partly-cloudy-day	54	0.0019	
4/4/2018 17:00	1765	864	901	partly-cloudy-day	54	0.0008	
4/4/2018 18:00	1507	748	759	partly-cloudy-day	52	0	
4/4/2018 19:00	1029	486	543	clear-day	49	0	
4/4/2018 20:00	527	247	280	clear-night	47	0.0018	
4/4/2018 21:00	215	86	129	clear-night	45	0	
4/4/2018 22:00	131	77	54	clear-night	44	0	
4/4/2018 23:00	88	67	21	clear-night	42	0	
4/5/2018 0:00	7	4	3	clear-night	40	0	
4/5/2018 1:00	3	2	1	clear-night	39	0	
4/5/2018 2:00	10	9	1	clear-night	38	0	
4/5/2018 3:00	4	2	2	clear-night	37	0	
4/5/2018 4:00	5	2	3	partly-cloudy-night	36	0	
4/5/2018 5:00	13	10	3	clear-night	35	0	
4/5/2018 6:00	109	65	44	clear-night	34	0	
4/5/2018 7:00	150	69	81	clear-day	33	0	
4/5/2018 8:00	312	148	164	clear-day	34	0	
4/5/2018 9:00	668	373	295	clear-day	35	0.0004	
4/5/2018 10:00	1742	1041	701	clear-day	37	0	
4/5/2018 11:00	2693	1196	1497	clear-day	38	0	
4/5/2018 12:00	2847	1304	1543	partly-cloudy-day	40	0	
4/5/2018 13:00	2945	1227	1718	partly-cloudy-day	41	0.004	
4/5/2018 14:00	2874	1231	1643	partly-cloudy-day	42	0	
4/5/2018 15:00	2774	1220	1554	partly-cloudy-day	43	0	
4/5/2018 16:00	2552	1048	1504	partly-cloudy-day	43	0	
4/5/2018 17:00	2107	977	1130	partly-cloudy-day	44	0	
4/5/2018 18:00	1622	741	881	partly-cloudy-day	44	0	
4/5/2018 19:00	1082	448	634	partly-cloudy-day	42	0	
4/5/2018 20:00	503	181	322	clear-night	41	0	
4/5/2018 21:00	200	103	97	clear-night	40	0	
4/5/2018 22:00	119	54	65	clear-night	39	0	
4/5/2018 23:00	83	42	41	clear-night	37	0	
4/6/2018 0:00	18	10	8	clear-night	36	0	
4/6/2018 1:00	6	5	1	clear-night	36	0	
4/6/2018 2:00	9	3	6	clear-night	36	0	
4/6/2018 3:00	3	2	1	clear-night	35	0	
4/6/2018 4:00	4	1	3	clear-night	35	0	
4/6/2018 5:00	11	4	7	partly-cloudy-night	35	0	
4/6/2018 6:00	53	27	26	partly-cloudy-night	36	0	
4/6/2018 7:00	141	37	104	partly-cloudy-day	37	0	
4/6/2018 8:00	111	47	64	partly-cloudy-day	37	0	
4/6/2018 9:00	105	42	63	partly-cloudy-day	36	0.004	
4/6/2018 10:00	342	226	116	partly-cloudy-day	37	0.0142	
4/6/2018 11:00	749	416	333	partly-cloudy-day	40	0.0133	
4/6/2018 12:00	1110	573	537	partly-cloudy-day	43	0.0043	
4/6/2018 13:00	1441	710	731	partly-cloudy-day	46	0.0016	
4/6/2018 14:00	1770	885	885	partly-cloudy-day	48	0	
4/6/2018 15:00	2031	913	1118	partly-cloudy-day	53	0	
4/6/2018 16:00	1718	745	973	clear-day	56	0	
4/6/2018 17:00	1886	891	995	clear-day	59	0	
4/6/2018 18:00	1533	668	865	partly-cloudy-day	59	0.0002	
4/6/2018 19:00	930	421	509	partly-cloudy-day	57	0	
4/6/2018 20:00	480	233	247	partly-cloudy-night	55	0.0012	
4/6/2018 21:00	278	130	148	partly-cloudy-night	54	0	
4/6/2018 22:00	179	102	77	partly-cloudy-night	53	0.0033	
4/6/2018 23:00	117	60	57	partly-cloudy-night	52	0	
4/7/2018 0:00	79	34	45	partly-cloudy-night	51	0	
4/7/2018 1:00	43	26	17	partly-cloudy-night	48	0	
4/7/2018 2:00	20	6	14	partly-cloudy-night	46	0	
4/7/2018 3:00	14	5	9	cloudy	45	0.0033	
4/7/2018 4:00	3	2	1	cloudy	44	0.0059	
4/7/2018 5:00	15	10	5	cloudy	42	0.0084	
4/7/2018 6:00	37	23	14	cloudy	41	0.006	
4/7/2018 7:00	101	45	56	cloudy	40	0.0029	
4/7/2018 8:00	207	79	128	cloudy	40	0.0011	
4/7/2018 9:00	642	344	298	partly-cloudy-day	39	0	
4/7/2018 10:00	985	571	414	partly-cloudy-day	39	0	
4/7/2018 11:00	1681	880	801	partly-cloudy-day	39	0	
4/7/2018 12:00	1900	938	962	partly-cloudy-day	40	0.001	
4/7/2018 13:00	2054	953	1101	partly-cloudy-day	41	0.0007	
4/7/2018 14:00	2422	1048	1374	partly-cloudy-day	43	0	
4/7/2018 15:00	2507	1184	1323	partly-cloudy-day	44	0	
4/7/2018 16:00	2408	1107	1301	partly-cloudy-day	46	0	
4/7/2018 17:00	2092	898	1194	partly-cloudy-day	46	0	
4/7/2018 18:00	1550	631	919	partly-cloudy-day	45	0	
4/7/2018 19:00	968	399	569	partly-cloudy-day	44	0	
4/7/2018 20:00	468	191	277	partly-cloudy-night	43	0	
4/7/2018 21:00	236	112	124	partly-cloudy-night	42	0	
4/7/2018 22:00	132	65	67	partly-cloudy-night	41	0	
4/7/2018 23:00	90	53	37	clear-night	40	0	
4/8/2018 0:00	70	40	30	clear-night	38	0	
4/8/2018 1:00	27	14	13	clear-night	37	0	
4/8/2018 2:00	11	8	3	clear-night	36	0	
